"","data","alterosa","betim_centro","cascata","contorno","petrovale","piratininga"
"1521","2020-02-29",16.9166666666667,4.31439212677839,5.24234646108589,2.91708486141535,9.625,4.55557656265736
"1522","2020-03-01",14.0516279766739,5.45833333333333,7.33333333333333,4.55143124765785,11.5,4.50144960299333
"1523","2020-03-02",12.5416666666667,5.48688869354206,2.81713684383368,2.64818735729016,6.79166666666667,2.64276430419652
"1524","2020-03-03",15.375,6.125,5.625,3.47626652069333,11.8333333333333,3.73653683983927
"1525","2020-03-04",14.5708120066586,5.25569961931426,9.33333333333333,4.81208248811858,13.8634018786592,7.23235044127406
"1526","2020-03-05",15.875,9.04166666666667,8.58130664069551,4.40573827316273,13.8104612971116,6.39428842923723
"1527","2020-03-06",19.7083333333333,8.70833333333333,12.75,4.25,14.7551751842012,10.381349940059
"1528","2020-03-07",14.5416666666667,6.25,8.125,3.33489064775014,9.91049648009546,2.73627381829381
"1529","2020-03-08",15.375,4.56855863805493,5.28828106600916,2.99607269569095,7.12940181377364,2.1904662930965
"1530","2020-03-09",17.125,12.2916666666667,7.41666666666667,3.23508798685785,11.1761644020128,3.02748087344877
"1531","2020-03-10",18.8333333333333,14.0833333333333,8.16666666666667,3.40059332011018,11.2272279929545,3.99511082843902
"1532","2020-03-11",20.2916666666667,11.9583333333333,8.84056899848363,4.09970812580108,16.1691056889389,4.53873614502502
"1533","2020-03-12",18.0923139840501,9.875,9,3.56700133009037,12.4370141568123,11.9046671151846
"1534","2020-03-13",17.5833333333333,9.45833333333333,7.19735492835229,4.08089085278775,10.1666666666667,4.62240718252722
"1535","2020-03-14",15.3333333333333,8.5,8.17937873705411,3.12122528393908,8.79166666666667,1.98288198676895
"1536","2020-03-15",23.6127153438288,7.12483920467353,6.19457810196627,4.85530390451945,6.8103360289982,2.35187818323617
"1537","2020-03-16",18.5,11.0115981982293,10.7196701401891,3.47988647421824,11.875,6.7292261298415
"1538","2020-03-17",20.875,18.75,9.78723660987232,4.95881133838501,15.9034448220717,7.29166666666667
"1539","2020-03-18",19.7845878146809,14.7916666666667,13.6852462862082,6.04166666666667,17.4493639002079,7.75
"1540","2020-03-19",18.6073463552101,12.9583333333333,10.316283537585,6.41666666666667,14.3292022075072,10.125
"1541","2020-03-20",14.8333333333333,5.5,7.34126520061035,4.61158546394189,10.8593178291918,11.4949252806364
"1542","2020-03-21",13.9166666666667,4.83333333333333,7.53673349633576,2.33938603338622,12.385581852907,7.77850179947982
"1543","2020-03-22",13.9166666666667,5.27447533827672,6.30566054007214,1.98450308379946,8.52611539757001,1.81868564449291
"1544","2020-03-23",16.0416666666667,4.87199837759002,5.01138143828463,1.89733279986565,7.62919842447101,1.68591853495242
"1545","2020-03-24",16.2916666666667,9.83333333333333,5.60533227511915,1.86127557398801,10.1717310344696,5.36297914810908
"1546","2020-03-25",17.9583333333333,8.75,10.0416666666667,3.54958794474164,10.7488321491932,6.12756187591868
"1547","2020-03-26",19.7083333333333,10.6666666666667,12.7739491929288,4.49642513966483,11.1382291610466,6.66666666666667
"1548","2020-03-27",18.2083333333333,8.91666666666667,8.88310509217879,5.01791392190003,12.074812954783,7.83333333333333
"1549","2020-03-28",15.0741027417055,8.58333333333333,7.77183501636984,5.33333333333333,10.0856564209316,4.40661764385954
"1550","2020-03-29",15.1777878811867,11.9166666666667,8.15254174356204,4.59779808065049,11.7427695509339,5.20833333333333
"1551","2020-03-30",14.6351730136416,10.4166666666667,7.35504741782965,8.91666666666667,12.3882448316165,6.54166666666667
"1552","2020-03-31",17.1003513434837,8.08577844283763,7.58336325420553,6.08333333333333,13.1029236644025,8.20833333333333
"1553","2020-04-01",19.3333333333333,11.4583333333333,10.125,6.02957332054185,13.0280063508379,6.41666666666667
"1554","2020-04-02",16.8333333333333,9.91666666666667,8.2624369134343,6.83333333333333,12.9530890372734,7.91666666666667
"1555","2020-04-03",14.5,7.2660147945054,8.92035622682495,8.29166666666667,12.8781717237089,10.2083333333333
"1556","2020-04-04",22.25,9.41666666666667,15.1670001593614,11.0833333333333,12.8032544101444,10.875
"1557","2020-04-05",25.7083333333333,10.7916666666667,12,8.95833333333333,12.7283370965799,7.04777258130785
"1558","2020-04-06",18.7083333333333,13.5416666666667,10.5,8.375,12.6534197830154,10.625
"1559","2020-04-07",15.875,11.8333333333333,9.70833333333333,7.375,12.5785024694509,11.6738350618431
"1560","2020-04-08",13.1698854931228,6.69362033248963,8.25,3.97132914179163,12.5035851558864,4.91315108499954
"1561","2020-04-09",10.125,6.70833333333333,10.2916666666667,3.4374259378975,12.4286678423218,4.6839124453445
"1562","2020-04-10",8.29166666666667,7.5,7.19560870145964,3.3114508601272,12.3537505287573,3.79680929524812
"1563","2020-04-11",7.71847021254525,6.53717334007032,8.45178035083315,4.125,12.2788332151928,4.45833333333333
"1564","2020-04-12",8.41666666666667,6.41666666666667,9.01084293070595,3.42903706889965,12.2039159016283,5.69375535209297
"1565","2020-04-13",10,7.99139485448354,8.7599094287196,3.75,12.1289985880638,8.29166666666667
"1566","2020-04-14",10.875,7.66666666666667,8.49484651899112,4.6333738917979,12.0540812744993,6.58333333333333
"1567","2020-04-15",9.95833333333333,9.5,6.24377349826846,5.7831095806553,11.9791639609348,8.43874209628991
"1568","2020-04-16",12.9166666666667,7.83333333333333,6.28408239061277,9.625,11.9042466473703,6.08320011406829
"1569","2020-04-17",14.375,10.2916666666667,4.00270101911154,4.19438436778272,11.8293293338057,6.09169124703627
"1570","2020-04-18",13.7916666666667,7.58333333333333,7.78677607203184,3.36024767169726,11.7544120202412,3.89010839426562
"1571","2020-04-19",14.9110497207166,7.91666666666667,6.9592071894159,2.96923024262698,11.6794947066767,6.81657158744042
"1572","2020-04-20",16.7916666666667,9.58333333333333,8.20464701111076,5.04166666666667,11.6045773931122,6.33333333333333
"1573","2020-04-21",23.1052435271572,15.125,8.98247799645573,5.58333333333333,11.5296600795477,6.79166666666667
"1574","2020-04-22",23.6440550548507,18.0416666666667,9.70569701999098,7.875,11.4547427659832,9.625
"1575","2020-04-23",23.643175852105,14.0833333333333,9.69805772750302,7.75,11.3798254524187,9.20833333333333
"1576","2020-04-24",23.6423178169055,12.5,5.54087371564668,8.08333333333333,11.3049081388541,11.375
"1577","2020-04-25",23.641459781003,11.25,6.34276273354906,6.95833333333333,11.2299908252896,6.16854930558079
"1578","2020-04-26",23.6406017451006,7.33333333333333,4.0490337973836,4.33333333333333,11.1550735117251,3.7520265405505
"1579","2020-04-27",23.6397437091982,8.75,10.0801654134138,3.43062834960052,11.0801561981606,4.41886960906451
"1580","2020-04-28",23.6388856732957,12.375,10.425625286496,5.08333333333333,11.0052388845961,6.49766917354695
"1581","2020-04-29",23.6380276373933,22.6317538351142,7.20833333333333,5.875,10.9303215710316,6.16666666666667
"1582","2020-04-30",23.6371696014909,20.5885985866673,12.0416666666667,11.4166666666667,10.8554042574671,8.79166666666667
"1583","2020-05-01",23.6363115655885,23.4583333333333,17.125,14.1666666666667,10.7804869439025,14.875
"1584","2020-05-02",23.6354535296861,24.6649626016098,24.9786921769418,16.5,10.705569630338,16
"1585","2020-05-03",23.6345954937836,22.75,20.75,16.9583333333333,10.6306523167735,11.2916666666667
"1586","2020-05-04",23.6337374578812,10.375,12.875,8.875,10.555735003209,11.3333333333333
"1587","2020-05-05",23.6328794219788,16.5833333333333,12.6666666666667,13.0416666666667,10.4808176896445,13.1666666666667
"1588","2020-05-06",23.6320213860764,18.0553649707998,15.7083333333333,13.0416666666667,10.4059003760799,19.375
"1589","2020-05-07",23.6311633501739,11.8333333333333,10.9583333333333,12.0833333333333,10.3309830625154,11.349958744818
"1590","2020-05-08",23.6303053142715,5.05715822570511,6.11996930556932,3.48607651769971,10.2560657489509,5.83781843391655
"1591","2020-05-09",23.6294472783691,8.54166666666667,18.6080791667914,4.74134031320769,10.1811484353864,3.875
"1592","2020-05-10",23.6285892424667,9.33333333333333,8.79166666666667,6.00037745703998,10.1062311218219,4.58333333333333
"1593","2020-05-11",23.6277312065643,16.1683760185502,11.9166666666667,5.95833333333333,10.0313138082573,8.92885884974186
"1594","2020-05-12",23.6268731706618,22.4205864816334,12.375,7.04166666666667,9.95639649469283,13.9727902156149
"1595","2020-05-13",23.6260151347594,18.7916666666667,11.625,6.875,9.88147918112831,14.2916666666667
"1596","2020-05-14",23.625157098857,17.4373128409378,11.4583333333333,9.83333333333333,9.8065618675638,11.4166666666667
"1597","2020-05-15",23.6242990629546,8.375,7.20833333333333,6.41666666666667,9.73164455399928,4.875
"1598","2020-05-16",23.6234410270521,7.16666666666667,12.7916666666667,3.58333333333333,9.65672724043476,5.93706552193369
"1599","2020-05-17",23.6225829911497,8.625,8.125,4.2927706208745,9.58180992687024,8.36465099813624
"1600","2020-05-18",23.6217249552473,14.4086489140738,9.45833333333333,5.25,9.50689261330572,8.02421171562153
"1601","2020-05-19",23.6208669193449,11.2083333333333,6.41666666666667,4.82478974515986,9.43197529974121,4.48141645580245
"1602","2020-05-20",23.6200088834425,7.15874444418055,8.29166666666667,6.25,9.35705798617669,6.05011972947804
"1603","2020-05-21",23.61915084754,13.0416666666667,7.5,7,9.28214067261217,8.54166666666667
"1604","2020-05-22",23.6182928116376,14.125,8.22889323551646,7.91625930082226,9.20722335904765,11.6666666666667
"1605","2020-05-23",23.6174347757352,13.4350904715579,7.7809797616715,9.16666666666667,9.13230604548314,9.83333333333333
"1606","2020-05-24",23.6165767398328,4.32112455605208,6.47911620158387,6.16666666666667,9.05738873191863,5.05390377302339
"1607","2020-05-25",23.6157187039303,5.49563351594656,5.32289469086713,7.82649967267955,8.98247141835413,6.76982377216603
"1608","2020-05-26",23.6148606680279,11.875,9.84751451926853,14.125,8.90755410478962,9.33333333333333
"1609","2020-05-27",23.6140026321255,22.8036109032338,15.375,21.0500666872664,8.83263679122511,7.58333333333333
"1610","2020-05-28",23.6131445962231,27.9166666666667,22.3083160567383,11.2670078105675,14.6382244030259,12.5833333333333
